Name	HMDB_ID
Glycine Theophyllinate	CPD-12479
1,3-dimethyl-3,9-dihydro-1H-purine-2,6-dione	CPD-12479
SR-01000075195	CPD-12479
Theo-24 (TN)	CPD-12479
Telbans	CPD-12479
Physpa	CPD-12479
Unicontin CR	CPD-12479
4eoh	CPD-12479
Aescin-IIA	CPD-12479
Theophylline form II	CPD-12479
PubChem9695	CPD-12479
theophylline solu-tion	CPD-12479
component of Primatene	CPD-12479
Xanthine,3-dimethyl-	CPD-12479
Opera_ID_76	CPD-12479
Spectrum_001038	CPD-12479
Theophylline (JP17)	CPD-12479
2a3a	CPD-12479
Theophylline (anhydrous)	CPD-12479
Prestwick0_000820	CPD-12479
Prestwick0_000873	CPD-12479
Prestwick1_000820	CPD-12479
Prestwick1_000873	CPD-12479
Prestwick2_000820	CPD-12479
Prestwick2_000873	CPD-12479
Prestwick3_000820	CPD-12479
Prestwick3_000873	CPD-12479
Spectrum2_000842	CPD-12479
Spectrum3_000672	CPD-12479
Spectrum4_000353	CPD-12479
Spectrum5_001232	CPD-12479
8-(2-Furyl)theophylline	CPD-12479
UPCMLD-DP123	CPD-12479
component of Theo-Organidin	CPD-12479
EC 200-385-7	CPD-12479
SCHEMBL4915	CPD-12479
Theophylline Anhydrous,(S)	CPD-12479
Theophylline Anhydrous, USP	CPD-12479
Lopac0_000014	CPD-12479
BSPBio_000719	CPD-12479
BSPBio_000945	CPD-12479
BSPBio_002363	CPD-12479
component of Dicurin Procaine	CPD-12479
GTPL413	CPD-12479
KBioGR_000785	CPD-12479
KBioSS_001518	CPD-12479
KSC491S8L	CPD-12479
MLS002152943	CPD-12479
MLS002153487	CPD-12479
MLS004491910	CPD-12479
MLS006011970	CPD-12479
ARONIS25346	CPD-12479
BIDD:ER0557	CPD-12479
BIDD:GT0151	CPD-12479
DivK1c_000203	CPD-12479
SPECTRUM1500568	CPD-12479
SPBio_000823	CPD-12479
SPBio_002640	CPD-12479
SPBio_002866	CPD-12479
BPBio1_000791	CPD-12479
BPBio1_001041	CPD-12479
SCHEMBL8312163	CPD-12479
1,3-Dimethylxanthine;Theo-24	CPD-12479
component of Tedral (Salt/Mix)	CPD-12479
DTXSID5021336	CPD-12479
UPCMLD-DP123:001	CPD-12479
BCBcMAP01_000071	CPD-12479
BDBM10847	CPD-12479
BDBM82053	CPD-12479
component of Quibron (Salt/Mix)	CPD-12479
CTK3J1985	CPD-12479
HMS500K05	CPD-12479
KBio1_000203	CPD-12479
KBio2_001518	CPD-12479
KBio2_004086	CPD-12479
KBio2_006654	CPD-12479
KBio3_001583	CPD-12479
NSC2066	CPD-12479
component of Hecadrol (Salt/Mix)	CPD-12479
NINDS_000203	CPD-12479
HMS1921E03	CPD-12479
HMS2089A06	CPD-12479
HMS2092M05	CPD-12479
HMS2233E16	CPD-12479
HMS3259O06	CPD-12479
HMS3369N14	CPD-12479
Pharmakon1600-01500568	CPD-12479
component of Primatene (Salt/Mix)	CPD-12479
BCP30664	CPD-12479
component of Bronkotabs (Salt/Mix)	CPD-12479
HY-B0809	CPD-12479
Theophylline 1.0 mg/ml in Methanol	CPD-12479
Theophylline, >=99.0% (HPLC)	CPD-12479
Tox21_110827	CPD-12479
Tox21_202375	CPD-12479
Tox21_300028	CPD-12479
BBL023514	CPD-12479
CCG-20301	CPD-12479
LS-241	CPD-12479
MFCD00079619	CPD-12479
NSC757346	CPD-12479
PDSP1_001018	CPD-12479
PDSP1_001234	CPD-12479
PDSP2_001002	CPD-12479
PDSP2_001218	CPD-12479
STK397040	CPD-12479
Theophylline (1,3-dimethylxanthine)	CPD-12479
ZINC18043251	CPD-12479
AKOS000120961	CPD-12479
AKOS005434016	CPD-12479
component of Quibron Plus (Salt/Mix)	CPD-12479
Tox21_110827_1	CPD-12479
component of Quibron-T/SR (Salt/Mix)	CPD-12479
component of Theo-organdin (Salt/Mix)	CPD-12479
component of Theolair plus (Salt/Mix)	CPD-12479
CS-4158	CPD-12479
DB00277	CPD-12479
MCULE-8236489917	CPD-12479
NC00542	CPD-12479
NE11194	CPD-12479
NSC-757346	CPD-12479
Purine-2,3H)-dione, 1,3-dimethyl-	CPD-12479
SDCCGMLS-0066620.P001	CPD-12479
SDCCGSBI-0050003.P005	CPD-12479
component of Theo-Organidin (Salt/Mix)	CPD-12479
IDI1_000203	CPD-12479
KS-000010T0	CPD-12479
KS-0000477R	CPD-12479
SMP1_000291	CPD-12479
component of Slo-phyllin GG (Salt/Mix)	CPD-12479
NCGC00018117-01	CPD-12479
NCGC00018117-02	CPD-12479
NCGC00018117-03	CPD-12479
NCGC00018117-04	CPD-12479
NCGC00018117-05	CPD-12479
NCGC00018117-06	CPD-12479
NCGC00018117-08	CPD-12479
NCGC00018117-09	CPD-12479
NCGC00018117-10	CPD-12479
NCGC00018117-11	CPD-12479
NCGC00018117-12	CPD-12479
NCGC00018117-13	CPD-12479
NCGC00018117-14	CPD-12479
NCGC00018117-15	CPD-12479
NCGC00018117-16	CPD-12479
NCGC00018117-18	CPD-12479
NCGC00018117-19	CPD-12479
NCGC00018117-20	CPD-12479
NCGC00018117-23	CPD-12479
NCGC00018117-37	CPD-12479
NCGC00022112-03	CPD-12479
NCGC00022112-04	CPD-12479
NCGC00022112-05	CPD-12479
NCGC00022112-07	CPD-12479
NCGC00022112-08	CPD-12479
NCGC00022112-09	CPD-12479
NCGC00022112-10	CPD-12479
NCGC00022112-11	CPD-12479
NCGC00022112-12	CPD-12479
NCGC00254040-01	CPD-12479
NCGC00259924-01	CPD-12479
WLN: T56 BM DN FNVNVJ F1 H1	CPD-12479
AC-20328	CPD-12479
component of Dicurin Procaine (Salt/Mix)	CPD-12479
NCI60_001736	CPD-12479
SC-05534	CPD-12479
SC-95891	CPD-12479
SMR003435989	CPD-12479
ST024762	CPD-12479
Theophylline, anhydrous, >=99%, powder	CPD-12479
component of Primatene tablets (Salt/Mix)	CPD-12479
Purine,6(1H,3H)-dione, 1,3-dimethyl-	CPD-12479
SBI-0050003.P004	CPD-12479
component of Mudrane GG elixir (Salt/Mix)	CPD-12479
DB-053224	CPD-12479
1H-Purine-2, 3,7-dihydro-1,3-dimethyl-	CPD-12479
AB00052106	CPD-12479
FT-0631259	CPD-12479
FT-0675140	CPD-12479
N1442	CPD-12479
6461-EP1441224A2	CPD-12479
6461-EP2272835A1	CPD-12479
6461-EP2272841A1	CPD-12479
6461-EP2272844A1	CPD-12479
6461-EP2280006A1	CPD-12479
6461-EP2281813A1	CPD-12479
6461-EP2281815A1	CPD-12479
6461-EP2286811A1	CPD-12479
6461-EP2295434A2	CPD-12479
6461-EP2298305A1	CPD-12479
6461-EP2301933A1	CPD-12479
6461-EP2301936A1	CPD-12479
6461-EP2301937A1	CPD-12479
6461-EP2305219A1	CPD-12479
6461-EP2305640A2	CPD-12479
6461-EP2308562A2	CPD-12479
6461-EP2311827A1	CPD-12479
6461-EP2314590A1	CPD-12479
C07130	CPD-12479
D00371	CPD-12479
83377-EP2371823A1	CPD-12479
AB00052106-20	CPD-12479
AB00052106-22	CPD-12479
AB00052106-23	CPD-12479
AB00052106_24	CPD-12479
AB00052106_25	CPD-12479
AB00052106_26	CPD-12479
3,7-dihydro-1,3-dimethyl-1H- purine-2,6-dione	CPD-12479
L000595	CPD-12479
Q407308	CPD-12479
1,3-Dimethyl-3,7-dihydro-1H-purine-2,6-dione #	CPD-12479
Q-201819	CPD-12479
SR-01000075195-1	CPD-12479
SR-01000075195-3	CPD-12479
SR-01000075195-5	CPD-12479
1,3-Dimethyl-6-hydroxy-1,3-dihydro-2H-purin-2-one	CPD-12479
BRD-K97799481-001-02-0	CPD-12479
BRD-K97799481-001-12-9	CPD-12479
BRD-K97799481-002-03-6	CPD-12479
1,3-Dimethyl-1H-purine-2,6(3H,9H)-dione 58-55-9	CPD-12479
1H-Purine-2,6-dione, 3,7-dihydro-1,3-dimethyl-, mo	CPD-12479
F2173-0145	CPD-12479
Z271004650	CPD-12479
A3133D49-AAB6-49A1-B60B-B5198F327D3F	CPD-12479
Theophylline, British Pharmacopoeia (BP) Reference Standard	CPD-12479
Theophylline, European Pharmacopoeia (EP) Reference Standard	CPD-12479
(8alpha, 9S)-10,11-Dihydro-6'-methoxycinchonan-9-amine trihydrochloride, min. 90%	CPD-12479
Theophylline melting point standard, United States Pharmacopeia (USP) Reference Standard	CPD-12479
Theophylline solution, 1.0 mg/mL in methanol, ampule of 1 mL, certified reference material	CPD-12479
Theophylline, Pharmaceutical Secondary Standard; Certified Reference Material	CPD-12479
75448-53-2	CPD-12479
Theo-24;1,3-Dimethyl-3,7-dihydro-1H-purine-2,6-dione ;1,3-Dimethylxanthine;1,3-dimethyl-xanthin	CPD-12479
Theophylline melting point standard, Pharmaceutical Secondary Standard; Certified Reference Material	CPD-12479
Theophylline, certified reference material, United States Pharmacopeia (USP) Reference Standard	CPD-12479
THF-L-glutamate	CPD-5725
(6S)-H4PteGlu2	CPD-5725
Tetrahydropteroyldiglutamate	CPD-5725
C09332	CPD-5725
Tetrahydrofolyl-[Glu](2)	CPD-5725
Tetrahydrofolyl-[Glu](n+1)	CPD-5725
tetrahydrofolyl-(Glu)n	CPD-5725
CHEBI:28624	CPD-5725
tetrahydrofolyl-poly(glutamic acid) macromolecule	CPD-5725
N-[(4-{[(2-amino-4-oxo-3,4,5,6,7,8-hexahydropteridin-6-yl)methyl]amino}phenyl)carbonyl]poly(gamma-glutamyl)glutamic acid	CPD-5725
5,6,7,8-tetrahydrofolyl-L-glutamic acid	CPD-5725
N-[(4-{[(2-amino-4-oxo-3,4,5,6,7,8-hexahydropteridin-6-yl)methyl]amino}phenyl)carbonyl]-L-gamma-glutamyl-L-glutamic acid	CPD-5725
CHEBI:27650	CPD-5725
Q27103241	CPD-5725
Thioacrolein	CPD-9293
prop-2-enethial	CPD-9293
thioacrylaldehyde	CPD-9293
2-Propenethial	CPD-9293
53439-64-8	CPD-9293
Propadiene-1-thiol	CPD-9293
81788-93-4	CPD-9293
CH2=CHCH=S	CPD-9293
alpha-thioallene	CPD-9293
2-Propenethial (9CI)	CPD-9293
1,2-Propadiene-1-thiol	CPD-9293
CHEBI:59787	CPD-9293
CTK1H3580	CPD-9293
CTK2I6891	CPD-9293
DTXSID20601598	CPD-9293
DTXSID50201601	CPD-9293
PROPA-1,2-DIENE-1-THIOL	CPD-9293
Q27126897	CPD-9293
moco (sulfide)	CPD-8124
MoOS(OH)Dtpp-mP	CPD-8124
thio-molybdenum cofactor	CPD-8124
molybdenum cofactor (sulfide)	CPD-8124
Mo(=O)(=S)-molybdopterin cofactor	CPD-8124
thio-Mo-molybdopterin	CPD-8124
moco (sulfide)(2-)	CPD-8124
MoOS(OH)Dtpp-mP(2-)	CPD-8124
CHEBI:82685	CPD-8124
Mo(O)(S)-molybdopterin cofactor	CPD-8124
molybdenum cofactor (sulfide)(2-)	CPD-8124
{[(5aR,8R,9aR)-2-amino-4-oxo-6,7-di(sulfanyl-kappaS)-3,5,5a,8,9a,10-hexahydro-4H-pyrano[3,2-g]pteridin-8-yl]methyl dihydrogenato(4-) phosphate}(oxo)thioxomolybdate(2-)	CPD-8124
thiomolybdopterin cofactor	CPD-8124
MoOS-molybdopterin cofactor	CPD-8124
CHEBI:83233	CPD-8124
C21486	CPD-8124
{[(5aR,8R,9aR)-2-amino-4-oxo-6,7-di(sulfanyl-kappaS)-3,5,5a,8,9a,10-hexahydro-4H-pyrano[3,2-g]pteridin-8-yl]methyl dihydrogenato(2-) phosphate}(oxo)thioxomolybdate	CPD-8124
thiosulfinate	CPD-9306
SCHEMBL12728371	CPD-9306
1-Propenyl(1-propenylthio) sulfoxide	CPD-9306
1-hydroxy-1,2-di[(1E)-1-propen-1-yl]disulfanium	CPD-9306
(E)-1-[(E)-prop-1-enyl]sulfinylsulfanylprop-1-ene	CPD-9306
4-HEXEN-3-ONE	CPD-13222
(E)-hex-4-en-3-one	CPD-13222
2-Hexen-4-one	CPD-13222
2-Hexene-4-one	CPD-13222
4-Hexene-3-one	CPD-13222
2497-21-4	CPD-13222
4-Hexen-3-one, predominantly trans	CPD-13222
50396-87-7	CPD-13222
FEMA No. 3352	CPD-13222
UNII-287565SV8S	CPD-13222
trans-4-hexen-3-one	CPD-13222
(E)-4-hexen-3-one	CPD-13222
EINECS 219-681-2	CPD-13222
NSC 245483	CPD-13222
4-Hexen-3-one, (4E)-	CPD-13222
(E)-CH3CH=CHC(=O)C2H5	CPD-13222
287565SV8S	CPD-13222
4-Hexen-3-one predominantly trans	CPD-13222
trans-4-hexene-3-one	CPD-13222
(4E)-4-Hexen-3-one	CPD-13222
(4E)-hex-4-en-3-one	CPD-13222
(4E)-4-Hexen-3-one #	CPD-13222
4-Hexen-3-one, >=92%	CPD-13222
CHEBI:89801	CPD-13222
FEMA 3352	CPD-13222
DTXSID90885909	CPD-13222
MFCD00010631	CPD-13222
4-Hexen-3-one 2497-21-4	CPD-13222
AKOS015903510	CPD-13222
ZINC100011250	CPD-13222
LS-75611	CPD-13222
4-Hexen-3-one, predominantly trans, >=90%	CPD-13222
J-015757	CPD-13222
Q27161988	CPD-13222
4-coumaroylshikimic acid	CPD-412
CHEBI:16428	CPD-412
trans-5-O-(4-Coumaroyl)shikimate	CPD-412
(3~{r},4~{r},5~{r})-5-[(~{e})-3-(4-Hydroxyphenyl)prop-2-Enoyl]oxy-3,4-Bis(Oxidanyl)cyclohexene-1-Carboxylic Acid	CPD-412
(3R,4R,5R)-3,4-dihydroxy-5-[(2E)-3-(4-hydroxyphenyl)prop-2-enoyloxy]cyclohex-1-ene-1-carboxylic acid	CPD-412
CHEMBL34615	CPD-412
(3R,4R,5R)-3,4-dihydroxy-5-[(E)-3-(4-hydroxyphenyl)prop-2-enoyl]oxycyclohexene-1-carboxylic acid	CPD-412
C02947	CPD-412
Q27101899	CPD-412
(3R)-3beta,4beta-Dihydroxy-5alpha-[3-(4-hydroxyphenyl)acryloyloxy]-1-cyclohexene-1-carboxylic acid	CPD-412
trans-anol	CPD-9933
isochavicol	CPD-9933
t-anol	CPD-9933
(E)-4-Propenylphenol	CPD-9933
4-Propenylphenol, (E)-	CPD-9933
E-anol	CPD-9933
4-hydroxy-1-propenylbenzene	CPD-9933
4-Propenyl-phenol	CPD-9933
UNII-20748P37VF	CPD-9933
CHEMBL163297	CPD-9933
CHEBI:73343	CPD-9933
(E)-1-(4-hydroxyphenyl)propene	CPD-9933
4-[(1E)-prop-1-en-1-yl]phenol	CPD-9933
20748P37VF	CPD-9933
20649-39-2	CPD-9933
trans-Isochavicol	CPD-9933
trans-4-Propenylphenol	CPD-9933
panol	CPD-9933
(E)-4-(1-Propenyl)phenol	CPD-9933
Phenol, p-propenyl-, (E)-	CPD-9933
4-[(E)-prop-1-enyl]phenol	CPD-9933
trans-p-Anol	CPD-9933
Phenol, 4-(1E)-1-propenyl-	CPD-9933
FEMA No. 4062, E-	CPD-9933
Phenol, 4-(1-propenyl)-, (E)-	CPD-9933
(E)-4-Hydroxypropenylbenzene	CPD-9933
4-[(E)-1-Propenyl]phenol	CPD-9933
SCHEMBL555296	CPD-9933
DTXSID50174684	CPD-9933
ZINC1696959	CPD-9933
BDBM50017832	CPD-9933
C20464	CPD-9933
Q27140446	CPD-9933
UNII-34CGE324DZ component UMFCIIBZHQXRCJ-NSCUHMNNSA-N	CPD-9933
trans-2-icosenoyl-CoA(4-)	CPD-14280
(2E)-eicosenoyl-CoA	CPD-14280
trans-2-eicosenoyl-CoA(4-)	CPD-14280
(E)-2-icosenoyl-CoA(4-)	CPD-14280
(E)-2-eicosenoyl-CoA(4-)	CPD-14280
trans-2-icosenoyl-coenzyme A(4-)	CPD-14280
(E)-2-icosenoyl-coenzyme A(4-)	CPD-14280
(E)-2-eicosenoyl-coenzyme A(4-)	CPD-14280
trans-2-eicosenoyl-coenzyme A(4-)	CPD-14280
(2E)-arachidoenoyl-CoA	CPD-14280
trans-arachido-2-enoyl-CoA	CPD-14280
CHEBI:74691	CPD-14280
trans-2,3-dihydro-arachido-2-enoyl-CoA	CPD-14280
Q27144827	CPD-14280
3'-phosphonatoadenosine 5'-{3-[(3R)-3-hydroxy-2,2-dimethyl-4-({3-[(2-{[(2E)-icos-2-enoyl]sulfanyl}ethyl)amino]-3-oxopropyl}amino)-4-oxobutyl] diphosphate}	CPD-14280
trans-beta-D-Glucosyl-2-hydroxycinnamate	CPD-459
CHEBI:58181	CPD-459
2-O-(beta-D-glucosyl)-2-hydroxycinnamate	CPD-459
trans-beta-D-glucosyl-2-hydroxycinnamate(1-)	CPD-459
trans-beta-D-glucosyl-2-hydroxycinnamate anion	CPD-459
Q27125440	CPD-459
Melilotoside	CPD-459
618-67-7	CPD-459
trans-Melilotoside	CPD-459
UNII-M87W7715UB	CPD-459
CHEBI:17531	CPD-459
beta-D-Glucosyl-2-coumarate	CPD-459
M87W7715UB	CPD-459
trans-beta-D-glucosyl-2-hydroxycinnamic acid	CPD-459
(E)-3-[2-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyphenyl]prop-2-enoic acid	CPD-459
(2E)-3-[2-(beta-D-glucopyranosyloxy)phenyl]acrylic acid	CPD-459
(2E)-3-[2-(beta-D-glucopyranosyloxy)phenyl]prop-2-enoic acid	CPD-459
CHEMBL374212	CPD-459
MEGxp0_001978	CPD-459
SCHEMBL3678323	CPD-459
ACon1_000252	CPD-459
ZINC4096644	CPD-459
BDBM50476090	CPD-459
MCULE-1257251315	CPD-459
Melilotoside, >=95% (LC/MS-ELSD)	CPD-459
trans-  -D-glucosyl-2-hydroxycinnamic acid	CPD-459
C05158	CPD-459
3-[2-(beta-D-Glucopyranosyloxy)phenyl]acrylic acid	CPD-459
BRD-K97478437-001-01-8	CPD-459
Q27102443	CPD-459
(2E)-3-[2-(beta-D-glucopyranosyloxy)phenyl]prop-2-enoate	CPD-459
2-Propenoic acid, 3-(2-(beta-D-glucopyranosyloxy)phenyl)-, (E)-	CPD-459
NCGC00180738-02!(E)-3-[2-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyphenyl]prop-2-enoic acid	CPD-459
trans-Caffeate	CPD-676
ZINC00058172	CPD-676
(2E)-3-(3,4-dihydroxyphenyl)prop-2-enoate	CPD-676
(E)-caffeate	CPD-676
trans-caffeate anion	CPD-676
trans-caffeate(1-)	CPD-676
3,4-dihydroxy-cinnamate	CPD-676
CHEBI:57770	CPD-676
3-(3,4-dihydroxyphenyl)acrylate	CPD-676
(2E)-3-(3,4-dihydroxyphenyl)acrylate	CPD-676
(E)-3-(3,4-dihydroxyphenyl)-2-propenoate	CPD-676
(E)-3-[3,4-bis(oxidanyl)phenyl]prop-2-enoate	CPD-676
A821634	CPD-676
Q27124931	CPD-676
caffeic acid	CPD-676
3,4-Dihydroxycinnamic acid	CPD-676
331-39-5	CPD-676
501-16-6	CPD-676
3-(3,4-dihydroxyphenyl)acrylic acid	CPD-676
trans-caffeic acid	CPD-676
3,4-Dihydroxybenzeneacrylic acid	CPD-676
(E)-3-(3,4-dihydroxyphenyl)acrylic acid	CPD-676
(2E)-3-(3,4-dihydroxyphenyl)prop-2-enoic acid	CPD-676
3,4-Dihydroxy-trans-cinnamate	CPD-676
2-Propenoic acid, 3-(3,4-dihydroxyphenyl)-	CPD-676
3-(3,4-Dihydroxyphenyl)propenoic acid	CPD-676
Cinnamic acid, 3,4-dihydroxy-	CPD-676
UNII-U2S3A33KVM	CPD-676
3-(3,4-Dihydroxyphenyl)-2-propenoic acid	CPD-676
4-(2'-Carboxyvinyl)-1,2-dihydroxybenzene	CPD-676
4-(2-Carboxyethenyl)-1,2-dihydroxybenzene	CPD-676
NSC 57197	CPD-676
CCRIS 847	CPD-676
HSDB 7088	CPD-676
3-(3,4-Dihydroxy phenyl)-2-propenoic acid	CPD-676
EINECS 206-361-2	CPD-676
MFCD00004392	CPD-676
CHEMBL145	CPD-676
U2S3A33KVM	CPD-676
2-Propenoic acid, 3-(3,4-dihydroxyphenyl)-, (E)-	CPD-676
(E)-3-(3,4-dihydroxyphenyl)prop-2-enoic acid	CPD-676
AI3-63211	CPD-676
MLS000069738	CPD-676
CHEBI:16433	CPD-676
NSC57197	CPD-676
NSC-57197	CPD-676
NSC-623438	CPD-676
SMR000058214	CPD-676
(2E)-3-(3,4-dihydroxyphenyl)acrylic acid	CPD-676
3,4-Dihydroxycinnamic acid, predominantly trans	CPD-676
Caffeicacid	CPD-676
71693-97-5	CPD-676
(E)-3,4-dihydroxycinnamic acid	CPD-676
SR-01000000203	CPD-676
Caffeic acid dehydrogenation homopolymer	CPD-676
CHEBI:36281	CPD-676
3,4-Dihydroxycinnamic acid, 99+%, predominantly trans isomer	CPD-676
Caffeic acid, 1	CPD-676
Caffeic acid polymer	CPD-676
Caffeic Acid,(S)	CPD-676
PubChem8262	CPD-676
Caffeic acid, trans-	CPD-676
CAFFEIC ACID natural	CPD-676
Opera_ID_1700	CPD-676
Cinnamic acid,4-dihydroxy-	CPD-676
SCHEMBL23358	CPD-676
3,4-Dihydroxy-cinnamic acid	CPD-676
MLS001076493	CPD-676
MLS002207132	CPD-676
MLS002222302	CPD-676
MLS006011849	CPD-676
BIDD:ER0456	CPD-676
Caffeic Acid 331-39-5	CPD-676
SPECTRUM1503987	CPD-676
2-Propenoic acid,3-(3,4-dihydroxyphenyl)-, (2E)-	CPD-676
3,4-Dihydroxycinnamate, XVII	CPD-676
ARONIS023304	CPD-676
BDBM4375	CPD-676
cid_689043	CPD-676
GTPL5155	CPD-676
3-(3,4-Dihydroxyphenyl)-2-propenoic acid, homopolymer	CPD-676
ZINC58172	CPD-676
2-Propenoic acid, 3-(3,4-dihydroxyphenyl)-, homopolymer	CPD-676
HMS2235G09	CPD-676
HMS3260J17	CPD-676
HMS3649O17	CPD-676
ACN-S002765	CPD-676
BCP28271	CPD-676
HY-N0172	CPD-676
Tox21_500208	CPD-676
BBL012113	CPD-676
Caffeic Acid - CAS 331-39-5	CPD-676
CCG-38895	CPD-676
NSC623438	CPD-676
s2277	CPD-676
SBB006475	CPD-676
STK397812	CPD-676
Caffeic acid, >=98.0% (HPLC)	CPD-676
2-Propenoic acid,4-dihydroxyphenyl)-	CPD-676
AKOS000144463	CPD-676
AC-8006	CPD-676
ACN-035473	CPD-676
CS-8205	CPD-676
DB01880	CPD-676
LP00208	CPD-676
LS-1204	CPD-676
SDCCGMLS-0002982.P003	CPD-676
SDCCGSBI-0050196.P004	CPD-676
NCGC00017364-04	CPD-676
NCGC00017364-05	CPD-676
NCGC00017364-06	CPD-676
NCGC00017364-07	CPD-676
NCGC00017364-08	CPD-676
NCGC00017364-09	CPD-676
NCGC00017364-10	CPD-676
NCGC00017364-11	CPD-676
NCGC00017364-12	CPD-676
NCGC00017364-13	CPD-676
NCGC00017364-22	CPD-676
NCGC00022654-03	CPD-676
NCGC00022654-04	CPD-676
NCGC00022654-05	CPD-676
NCGC00022654-06	CPD-676
NCGC00022654-07	CPD-676
NCGC00022654-08	CPD-676
NCGC00022654-09	CPD-676
NCGC00260893-01	CPD-676
AS-10895	CPD-676
BP-30112	CPD-676
SC-03536	CPD-676
SMR004703501	CPD-676
ST057529	CPD-676
Caffeic acid, purum, >=95.0% (HPLC)	CPD-676
AB0008394	CPD-676
AB00490047	CPD-676
EU-0100208	CPD-676
N1735	CPD-676
SW197202-3	CPD-676
2-Morpholin-4-yl-isonicotinicacidhydrochloride	CPD-676
C 0625	CPD-676
C01197	CPD-676
C01481	CPD-676
M-2623	CPD-676
(E)-3-(3,4-dihydroxyphenyl)-2-propenoic acid	CPD-676
(2E)-3-(3,4-Dihydroxyphenyl)-2-propenoic acid	CPD-676
3-(3,4-Dihydroxyphenyl)-2-propenoic acid polymer	CPD-676
331C395	CPD-676
Q414116	CPD-676
SR-01000000203-2	CPD-676
SR-01000000203-6	CPD-676
SR-01000000203-7	CPD-676
SR-01000000203-8	CPD-676
2-Propenoic acid, 3-(3,4-dihydroxyphenyl)- (9CI)	CPD-676
BRD-K09900591-001-06-9	CPD-676
SR-01000000203-13	CPD-676
F3096-1708	CPD-676
8B3E4DA7-F3B0-4972-A315-2E387071737F	CPD-676
trans-Caffeic acid, certified reference material, TraceCERT(R)	CPD-676
Caffeic acid, matrix substance for MALDI-MS, >=99.0% (HPLC)	CPD-676
Caffeic acid, United States Pharmacopeia (USP) Reference Standard	CPD-676
Caffeic acid, matrix substance for MALDI-MS, >=99.0% (HPLC), powder, light beige	CPD-676
331-89-5	CPD-676
trans-2-hexacosenoyl-CoA(4-)	CPD-14283
(2E)-hexacosenoyl-CoA	CPD-14283
(E)-2-hexacosenoyl-CoA(4-)	CPD-14283
(2E)-cerotenoyl-CoA	CPD-14283
(E)-2-hexacosenoyl-coenzyme A(4-)	CPD-14283
trans-2-hexacosenoyl-coenzyme A(4-)	CPD-14283
trans-cerot-2-enoyl-CoA	CPD-14283
CHEBI:74281	CPD-14283
trans-2,3-dihydro-cerotenoyl-CoA	CPD-14283
Q27144571	CPD-14283
3'-phosphonatoadenosine 5'-{3-[(3R)-4-({3-[(2-{[(2E)-hexacos-2-enoyl]sulfanyl}ethyl)amino]-3-hydroxy-3-oxopropyl}amino)-2,2-dimethyl-4-oxobutyl] diphosphate}	CPD-14283
CINNAMIC ACID	CPD-674
TRANS-CINNAMIC ACID	CPD-674
140-10-3	CPD-674
621-82-9	CPD-674
(E)-Cinnamic acid	CPD-674
trans-3-Phenylacrylic acid	CPD-674
Phenylacrylic acid	CPD-674
(E)-3-phenylprop-2-enoic acid	CPD-674
Zimtsaeure	CPD-674
(2E)-3-phenylprop-2-enoic acid	CPD-674
3-Phenylacrylic acid	CPD-674
E-Cinnamic Acid	CPD-674
trans-Cinnamate	CPD-674
3-Phenylpropenoic acid	CPD-674
trans-beta-Carboxystyrene	CPD-674
3-phenylprop-2-enoic acid	CPD-674
(E)-3-Phenyl-2-propenoic acid	CPD-674
(E)-cinnamate	CPD-674
Benzeneacrylic acid	CPD-674
trans-3-Phenyl-2-propenoic acid	CPD-674
2-Propenoic acid, 3-phenyl-, (2E)-	CPD-674
Benzenepropenoic acid	CPD-674
Cinnamylic acid	CPD-674
Cinnamic acid, (E)-	CPD-674
3-Phenyl-2-propenoic acid	CPD-674
t-Cinnamic acid	CPD-674
(2E)-3-Phenyl-2-propenoic acid	CPD-674
UNII-U14A832J8D	CPD-674
2-Propenoic acid, 3-phenyl-, (E)-	CPD-674
beta-Phenylacrylic acid	CPD-674
CCRIS 3190	CPD-674
PHENYLETHYLENECARBOXYLIC ACID	CPD-674
EINECS 205-398-1	CPD-674
MFCD00004369	CPD-674
NSC 44010	CPD-674
Benzylideneacetic acid	CPD-674
(2E)-3-phenylacrylic acid	CPD-674
BRN 1905952	CPD-674
CHEMBL27246	CPD-674
AI3-23709	CPD-674
CHEBI:35697	CPD-674
Acidum cinnamylicum	CPD-674
U14A832J8D	CPD-674
Zimtsaeure [German]	CPD-674
NCGC00165979-01	CPD-674
Cinnamic acid (natural)	CPD-674
NSC 9189	CPD-674
DSSTox_CID_2489	CPD-674
Kyselina skoricove [Czech]	CPD-674
DSSTox_RID_76603	CPD-674
DSSTox_GSID_22489	CPD-674
trans-Cinnamic acid, 98+%	CPD-674
FEMA No. 2288	CPD-674
(E)-3-phenylprop-2-enoate	CPD-674
EINECS 210-708-3	CPD-674
BRN 0507757	CPD-674
CAS-140-10-3	CPD-674
AI3-00891	CPD-674
.beta.-Phenylacrylic acid	CPD-674
Cinnamic acid(only trans)	CPD-674
trans-3-Phenylpropensaeure	CPD-674
(E)-3-Phenylacrylic acid	CPD-674
trans-Zimtsaeure	CPD-674
trans cinnamic acid	CPD-674
5-Thiazolamine?HCl	CPD-674
