Name	PlantCyc_ID
3-[(3r,8z,13z,19z,21s,22s)-11-ethyl-3-(methoxycarbonyl)-12,17,21,26-tetramethyl-4-oxo-16-vinyl-7,23,24,25-tetraazahexacyclo[18.2.1.1~5,8~.1~10,13~.1~15,18~.0~2,6~]hexacosa-1(23),2(6),5(26),8,10(25),11,13,15,17,19-decaen-22-yl]propanoic acid	CPD-7061
pheophytin a	CPD-8155
unii-plu1cg1u91	CPD-8155
plu1cg1u91	CPD-8155
chebi:44898	CPD-8155
603-17-8	CPD-8155
3-phorbinepropanoic acid, 9-ethenyl-14-ethyl-21-(methoxycarbonyl)-4,8,13,18-tetramethyl-20-oxo-, (2e,7r,11r)-3,7,11,15-tetramethyl-2-hexadecen-1-yl ester, (3s,4s,21r)-	CPD-8155
3,7,11,15-tetramethylhexadec-2-en-1-yl [3s-[3(2e,7s*,11s*),4,21]]-14-ethyl -21-(methoxycarbonyl)-4,8,13,18-tetramethyl-20-oxo-9-viny lphorbine-3-propionate	CPD-8155
pheophytin-a	CPD-8155
einecs 210-031-3	CPD-8155
schembl416234	CPD-8155
chembl3349047	CPD-8155
dtxsid50883461	CPD-8155
3-phorbinepropanoic acid, 9-ethenyl-14-ethyl-21-(methoxycarbonyl)-4,8,13,18-tetramethyl-20-oxo-, (2e,7r,11r)-3,7,11,15-tetramethyl-2-hexadecenyl ester, (3s,4s,21r)-	CPD-8155
j1.867.850k	CPD-8155
c05797	CPD-8155
q3382146	CPD-8155
w-109566	CPD-8155
(7s,25r)-2,8alpha,12,17-tetramethyl-13-vinyl-18-ethyl-25-(methoxycarbonyl)-26-oxo-3,5-ethano-7,8-dihydro-21h,23h-porphyrin-7beta-propionic acid (2e,7r,11r)-3,7,11,15-tetramethyl-2-hexadecenyl ester	CPD-8155
3,7,11,15-tetramethylhexadec-2-en-1-yl (3s-(3alpha(2e,7s*,11s*),4beta,21beta))-14-ethyl-21-(methoxycarbonyl)-4,8,13,18-tetramethyl-20-oxo-9-vinylphorbine-3-propionate	CPD-8155
methyl (3s,4s,21r)-9-ethenyl-14-ethyl-4,8,13,18-tetramethyl-20-oxo-3-(3-oxo-3-{[(2e,7r,11r)-3,7,11,15-tetramethylhexadec-2-en-1-yl]oxy}propyl)phorbine-21-carboxylate	CPD-8155
pheophytin .alpha.	CPD-8155
nsc26686	CPD-8155
phaeophytin-a	CPD-8155
phaeophytin a	CPD-8155
schembl578506	CPD-8155
schembl14999658	CPD-8155
nsc-26686	CPD-8155
methyl ethyl-tetramethyl-oxo-[3-oxo-3-[(e)-3,7,11,15-tetramethylhexadec-2-enoxy]propyl]-vinyl-[?]carboxylate	CPD-8155
phlorisobutyrophenone	CPD-7104
2-methyl-1-(2,4,6-trihydroxyphenyl)propan-1-one	CPD-7104
35458-21-0	CPD-7104
2-(2-methylpropanoyl)-1,3,5-benzenetriol	CPD-7104
1-propanone, 2-methyl-1-(2,4,6-trihydroxyphenyl)-	CPD-7104
chembl20038	CPD-7104
2-methyl-1-(2,4,6-trihydroxyphenyl)-1-propanone	CPD-7104
phlorisobutanophenone	CPD-7104
phloroisobutyrophenone	CPD-7104
2-isobutyrylphloroglucinol	CPD-7104
2-isobutanoylphloroglucinol	CPD-7104
schembl2150396	CPD-7104
ctk1b6928	CPD-7104
dtxsid60416108	CPD-7104
chebi:133419	CPD-7104
bdbm50005639	CPD-7104
zinc13650343	CPD-7104
1-isobutyryl-2,4,6-trihydroxybenzene	CPD-7104
akos022645249	CPD-7104
1-isobutanoyl-2,4,6-trihydroxybenzene	CPD-7104
(2-propyl)(2,4,6-trihydroxyphenyl) ketone	CPD-7104
c07351	CPD-7104
2-methyl-1-(2,4,6-trihydroxy-phenyl)-propan-1-one	CPD-7104
z2786051569	CPD-7104
phlorizin	CPD-12447
phloridzin	CPD-12447
60-81-1	CPD-12447
phlorhizin	CPD-12447
phlorizoside	CPD-12447
floridzin	CPD-12447
phlorrhizin	CPD-12447
phloretin 2'-glucoside	CPD-12447
phloridzosid	CPD-12447
phlorrhizen	CPD-12447
phlorizine	CPD-12447
unii-cu9s17279x	CPD-12447
phloretin-2'-o-beta-glucoside	CPD-12447
ai3-19835	CPD-12447
nsc 2833	CPD-12447
phloridzin dihydrate	CPD-12447
einecs 200-487-1	CPD-12447
phloretin-2'-beta-glucoside	CPD-12447
1-[2-(beta-d-glucopyranosyloxy)-4,6-dihydroxyphenyl]-3-(4-hydroxyphenyl)-1-propanone	CPD-12447
chebi:8113	CPD-12447
chembl245067	CPD-12447
cu9s17279x	CPD-12447
2'-(beta-d-glucopyranosyloxy)-4',6'-dihydroxy-3-(4-hydroxyphenyl)propiophenone	CPD-12447
1-propanone, 1-(2-(beta-d-glucopyranosyloxy)-4,6-dihydroxyphenyl)-3-(4-hydroxyphenyl)-	CPD-12447
1-(2,4-dihydroxy-6-{[(2s,3r,4s,5s,6r)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}phenyl)-3-(4-hydroxyphenyl)propan-1-one	CPD-12447
7061-54-3	CPD-12447
1-propanone, 1-[2-(beta-d-glucopyranosyloxy)-4,6-dihydroxyphenyl]-3-(4-hydroxyphenyl)-	CPD-12447
1-propanone,1-[2-(b-d-glucopyranosyloxy)-4,6-dihydroxyphenyl]-3-(4-hydroxyphenyl)-	CPD-12447
1-{6-[(2s,4s,5s,3r,6r)-3,4,5-trihydroxy-6-(hydroxymethyl)(2h-3,4,5,6-tetrahydr opyran-2-yloxy)]-2,4-dihydroxyphenyl}-3-(4-hydroxyphenyl)propan-1-one	CPD-12447
phloretin-2'-o-glucoside	CPD-12447
sr-01000781913	CPD-12447
phloridzinum	CPD-12447
lopin	CPD-12447
nsc-2833	CPD-12447
1-propanone, 1-[2-(.beta.-d-glucopyranosyloxy)-4,6-dihydroxyphenyl]-3-(4-hydroxyphenyl)-	CPD-12447
o-glucoside, 1	CPD-12447
phlorizin (phloridzin)	CPD-12447
spectrum_001291	CPD-12447
specplus_000325	CPD-12447
spectrum2_000701	CPD-12447
spectrum3_001227	CPD-12447
spectrum4_001651	CPD-12447
spectrum5_000521	CPD-12447
phloridzin 60-81-1	CPD-12447
schembl17290	CPD-12447
bspbio_002674	CPD-12447
kbiogr_002141	CPD-12447
kbioss_001771	CPD-12447
spectrum300547	CPD-12447
jmc511145 compound 1	CPD-12447
divk1c_006421	CPD-12447
spbio_000881	CPD-12447
gtpl4757	CPD-12447
dtxsid3075339	CPD-12447
bdbm20875	CPD-12447
kbio1_001365	CPD-12447
kbio2_001771	CPD-12447
kbio2_004339	CPD-12447
kbio2_006907	CPD-12447
kbio3_002174	CPD-12447
phloretin-2'-o-.beta.-glucoside	CPD-12447
hms2090p10	CPD-12447
phloretin 2'-ss-d-glucopyranoside	CPD-12447
act03316	CPD-12447
hy-n0143	CPD-12447
zinc3875408	CPD-12447
cb0033	CPD-12447
ccg-38341	CPD-12447
s2343	CPD-12447
sbb005924	CPD-12447
3,5-dihydroxy-2-[3-(4-hydroxyphenyl)propanoyl]phenyl beta-d-glucopyranoside	CPD-12447
4,6-dihydroxy-2-(beta-d-glucosido)-beta-(p-hydroxyphenyl)propiophenone	CPD-12447
akos015920054	CPD-12447
ac-7976	CPD-12447
cs-2013	CPD-12447
ebd2185047	CPD-12447
sdccgmls-0066626.p001	CPD-12447
ncgc00142423-01	CPD-12447
ncgc00142423-02	CPD-12447
ncgc00142423-06	CPD-12447
1-(2,4-dihydroxy-6-(((2s,3r,4s,5s,6r)-3,4,5-trihydroxy-6-(hydroxymethyl)tetrahydro-2h-pyran-2-yl)oxy)phenyl)-3-(4-hydroxyphenyl)propan-1-one	CPD-12447
1-[2,4-dihydroxy-6-[(2s,3r,4s,5s,6r)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyphenyl]-3-(4-hydroxyphenyl)propan-1-one	CPD-12447
1-[2,4-dihydroxy-6-[(2s,3r,4s,5s,6r)-3,4,5-trihydroxy-6-(hydroxymethyl)tetrahydropyran-2-yl]oxy-phenyl]-3-(4-hydroxyphenyl)propan-1-one	CPD-12447
as-15724	CPD-12447
at-24361	CPD-12447
br-49080	CPD-12447
q438	CPD-12447
sc-47270	CPD-12447
st055878	CPD-12447
st057167	CPD-12447
ab0017585	CPD-12447
ls-123021	CPD-12447
n1876	CPD-12447
p0248	CPD-12447
c01604	CPD-12447
s-2838	CPD-12447
006p591	CPD-12447
q413105	CPD-12447
q-100699	CPD-12447
sr-01000781913-2	CPD-12447
sr-01000781913-4	CPD-12447
sr-01000781913-5	CPD-12447
brd-k73756878-001-02-9	CPD-12447
1-(2-(beta-d-glucopyranosyloxy)-4,6-dihydroxyphenyl)-3-(4-hydroxyphenyl)-propan-1-on	CPD-12447
1-[2-(.beta.-d-glucopyranosyloxy)-4,6-dihydroxyphenyl]-3-(4-hydroxyphenyl)-1-propanone	CPD-12447
1-[2-(?-d-glucopyranosyloxy)-4,6-dihydroxyphenyl]-3-(4-hydroxyphenyl)-1-propanone	CPD-12447
1-[2-(ss-d-glucopyranosyloxy)-4,6-dihydroxyphenyl]-3-(4-hydroxyphenyl)-1-propanone	CPD-12447
2'-(.beta.-d-glucopyranosyloxy)-4',6'-dihydroxy-3-(4-hydroxyphenyl)propiophenone	CPD-12447
1-(2,4-dihydroxy-6-((2s,3r,4s,5s,6r)-3,4,5-trihydroxy-6-(hydroxymethyl)tetrahydro-2h-pyran-2-yloxy)phenyl)-3-(4-hydroxyphenyl)propan-1-one	CPD-12447
1-{2,4-dihydroxy-6-[3,4,5-trihydroxy-6-(hydroxymethyl)(2h-3,4,5,6-tetrahydropy ran-2-yloxy)]phenyl}-3-(4-hydroxyphenyl)propan-1-one, hydrate	CPD-12447
112318-65-7	CPD-12447
multifidol	CPD-19784
125074-06-8	CPD-19784
2-methyl-1-(2,4,6-trihydroxyphenyl)butan-1-one	CPD-19784
phlormethylbutanophenone	CPD-19784
acmc-1bwcc	CPD-19784
1-butanone,2-methyl-1-(2,4,6-trihydroxyphenyl)-	CPD-19784
ac1l9dnb	CPD-19784
phlormethylbutyrophenone	CPD-19784
c10709	CPD-19784
1-butanone, 2-methyl-1-(2,4,6-trihydroxyphenyl)-	CPD-19784
(2-methylbutyryl)phloroglucinol	CPD-19784
chembl280353	CPD-19784
schembl3045939	CPD-19784
(2-methylbutanoyl)phloroglucinol	CPD-19784
ctk4b4203	CPD-19784
dtxsid10332006	CPD-19784
2-(2-methylbutyryl)phloroglucinol	CPD-19784
chebi:134326	CPD-19784
2-(2-methylbutanoyl)phloroglucinol	CPD-19784
39652-80-7	CPD-19784
2-methyl-1-(2,4,6-trihydroxyphenyl)-1-butanone	CPD-19784
phytyl phosphate(2-)	CPD-7025
phytolmonophosphate	CPD-7025
phytyl monophosphate	CPD-7025
phytyl monophosphate(2-)	CPD-7025
chebi:75483	CPD-7025
q27145342	CPD-7025
(2e,7r,11r)-3,7,11,15-tetramethylhexadec-2-en-1-yl phosphate	CPD-7025
[(e,7r,11r)-3,7,11,15-tetramethylhexadec-2-enyl] phosphate	CPD-7025
phytyl phosphate	CPD-7025
3,7r,11r,15-tetramethyl-2e-hexadecen-1-ol phosphate	CPD-7025
phytol-phosphate	CPD-7025
phosphoric acid phytyl ester	CPD-7025
schembl5144458	CPD-7025
chebi:75838	CPD-7025
lmpr0104010007	CPD-7025
c20764	CPD-7025
q27145585	CPD-7025
(2e,7r,11r)-3,7,11,15-tetramethylhexadec-2-en-1-yl dihydrogen phosphate	CPD-7025
[(e,7r,11r)-3,7,11,15-tetramethylhexadec-2-enyl] dihydrogen phosphate	CPD-7025
picrocrocin	CPD-8668
138-55-6	CPD-8668
picrocrocine	CPD-8668
unii-on5b022511	CPD-8668
saffron-bitter	CPD-8668
(r)-4-(beta-d-glucopyranosyloxy)-2,6,6-trimethyl-1-cyclohexene-1-carboxaldehyde	CPD-8668
on5b022511	CPD-8668
(1r)-4-formyl-3,5,5-trimethylcyclohex-3-en-1-yl beta-d-glucopyranoside	CPD-8668
(r)-2,6,6-trimethyl-4-(((2r,3r,4s,5s,6r)-3,4,5-trihydroxy-6-(hydroxymethyl)tetrahydro-2h-pyran-2-yl)oxy)cyclohex-1-ene-1-carbaldehyde	CPD-8668
saffronbitter	CPD-8668
safranbitter	CPD-8668
picrocrocine 138-55-6	CPD-8668
schembl22180	CPD-8668
chebi:53168	CPD-8668
dtxsid40160450	CPD-8668
hy-n4114	CPD-8668
zinc5766380	CPD-8668
1-cyclohexene-1-carboxaldehyde,4-(b-d-glucopyranosyloxy)-2,6,6-trimethyl-,(4r)-	CPD-8668
cs-0032123	CPD-8668
c17055	CPD-8668
q289866	CPD-8668
1-cyclohexene-1-carboxaldehyde, 4-(beta-d-glucopyranosyloxy)-2,6,6-trimethyl-, (r)-	CPD-8668
(4s)-2,6,6-trimethyl-4-[(2r,3r,4s,5s,6r)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-cyclohexene-1-carbaldehyde	CPD-8668
pilosin	CPD-15473
4',6-dimethoxy-5,7,8-trihydroxyflavone	CPD-15473
5,7,8-trihydroxy-4',6-dimethoxyflavone	CPD-15473
4h-1-benzopyran-4-one, 5,7,8-trihydroxy-6-methoxy-2-(4-methoxyphenyl)-	CPD-15473
343324-61-8	CPD-15473
pinostrobin	CPD-7028
480-37-5	CPD-7028
pinostrombin	CPD-7028
pinocembrin-7-methylether	CPD-7028
unii-szd9lzs694	CPD-7028
szd9lzs694	CPD-7028
chembl254613	CPD-7028
(s)-2,3-dihydro-5-hydroxy-7-methoxy-2-phenyl-4-benzopyrone	CPD-7028
chebi:80491	CPD-7028
(2s)-5-hydroxy-7-methoxyflavanone	CPD-7028
(2s)-5-hydroxy-7-methoxy-2-phenyl-2,3-dihydrochromen-4-one	CPD-7028
5-hydroxy-7-methoxy-2-phenyl-2,3-dihydro-4h-chromen-4-one	CPD-7028
pinocembrin-7-methyl ether	CPD-7028
dihydrotectochrysin	CPD-7028
(-)-pinostrobin	CPD-7028
(2s)-pinostrobin	CPD-7028
(2s)-5-hydroxy-7-methoxy-2-phenyl-chroman-4-one	CPD-7028
schembl7648566	CPD-7028
ctk8g2435	CPD-7028
dtxsid50963979	CPD-7028
zinc391894	CPD-7028
pinostrobin, >=99.0% (tlc)	CPD-7028
hy-n2127	CPD-7028
einecs 207-548-1	CPD-7028
bdbm50338968	CPD-7028
(+/-)-5-hydroxy-7-methoxyflavanone	CPD-7028
akos037515398	CPD-7028
ccg-262304	CPD-7028
ncgc00163610-01	CPD-7028
5-hydroxy-7-methoxy-2-phenyl-chroman-4-one	CPD-7028
cs-0018678	CPD-7028
c16419	CPD-7028
480p375	CPD-7028
sr-05000013704	CPD-7028
sr-05000013704-1	CPD-7028
q27149542	CPD-7028
5-hydroxy-7-methoxy-2-phenyl-2,3-dihydro-4h-1-benzopyran-4-one	CPD-7028
(2s)-5-hydroxy-7-methoxy-2-phenyl-2,3-dihydro-4h-1-benzopyran-4-one	CPD-7028
4h-1-benzopyran-4-one, 2,3-dihydro-5-hydroxy-7-methoxy-2-phenyl-, (s)-	CPD-7028
5-hydroxy-7-methoxyflavanone	CPD-7028
5-hydroxy-7-methoxy-2-phenylchroman-4-one	CPD-7028
75291-74-6	CPD-7028
5-hydroxy-7-methoxy-2-phenyl-2,3-dihydrochromen-4-one	CPD-7028
75291-74-6 (racemic)	CPD-7028
2,3-dihydro-5-hydroxy-7-methoxy-phenyl-4h-1-benzopyran-4-one	CPD-7028
4h-1-benzopyran-4-one,2,3-dihydro-5-hydroxy-7-methoxy-2-phenyl-	CPD-7028
(+/-)-pinostrobin	CPD-7028
( inverted exclamation marka)-pinostrobin	CPD-7028
chloroformic acidn-amyl ester	CPD-7028
chembl210800	CPD-7028
schembl1485747	CPD-7028
ctk5e1383	CPD-7028
bcp09997	CPD-7028
lmpk12140216	CPD-7028
akos016009493	CPD-7028
vz30381	CPD-7028
sc-75893	CPD-7028
st079166	CPD-7028
db-051500	CPD-7028
(+/-)-pinostrobin, >=99.0% (tlc)	CPD-7028
ft-0620476	CPD-7028
ft-0632188	CPD-7028
w1569	CPD-7028
(2r)-5-hydroxy-7-methoxy-2-phenyl-2,3-dihydrochromen-4-one	CPD-7028
(2r)-5-hydroxy-7-methoxy-2-phenyl-3,4-dihydro-2h-1-benzopyran-4-one	CPD-7028
megxp0_001269	CPD-7028
acon1_000237	CPD-7028
chebi:94054	CPD-7028
zinc391893	CPD-7028
mcule-7258052902	CPD-7028
ncgc00180751-01	CPD-7028
(r)-2beta-phenyl-5-hydroxy-7-methoxychroman-4-one	CPD-7028
brd-k52640952-001-01-1	CPD-7028
q27165805	CPD-7028
ncgc00180751-02!(2r)-5-hydroxy-7-methoxy-2-phenyl-2,3-dihydrochromen-4-one	CPD-7028
pinosylvin	CPD-438
22139-77-1	CPD-438
pinosylvine	CPD-438
3,5-stilbenediol	CPD-438
trans-3,5-dihydroxystilbene	CPD-438
(e)-5-styrylbenzene-1,3-diol	CPD-438
(e)-5-(2-phenylethenyl)-1,3-benzenediol	CPD-438
102-61-4	CPD-438
trans-pinosylvin	CPD-438
(e)-3,5-stilbenediol	CPD-438
3,5-stilbenediol, (e)-	CPD-438
unii-881r434aib	CPD-438
nsc 362430	CPD-438
brn 1870942	CPD-438
chembl101506	CPD-438
5-[(e)-2-phenylethenyl]benzene-1,3-diol	CPD-438
chebi:17323	CPD-438
1,3-benzenediol, 5-(2-phenylethenyl)-, (e)-	CPD-438
881r434aib	CPD-438
3,5-dihydroxystilbene	CPD-438
5-[(e)-2-phenylvinyl]benzene-1,3-diol	CPD-438
5-[(1e)-2-phenylethenyl]-1,3-benzenediol	CPD-438
5-[(1e)-2-phenylethenyl]benzene-1,3-diol	CPD-438
5-(2-phenylethenyl)benzene-1,3-diol	CPD-438
pound inverted question markpinosylvin	CPD-438
(e)-pinosylvin	CPD-438
stilbene, 1f	CPD-438
1,3-benzenediol,5-[(1e)-2-phenylethenyl]-	CPD-438
pubchem19089	CPD-438
spectrum5_000307	CPD-438
(trans)-3,5-stilbenediol	CPD-438
c01745	CPD-438
1,3-benzenediol, 5-[(1e)-2-phenylethenyl]-	CPD-438
bspbio_001753	CPD-438
3-06-00-05577 (beilstein handbook reference)	CPD-438
schembl454262	CPD-438
chebi:36011	CPD-438
dtxsid00895857	CPD-438
zinc901115	CPD-438
bcp18617	CPD-438
ex-a3505	CPD-438
hy-n2387	CPD-438
pinosylvin, >=97.0% (hplc)	CPD-438
5-[(e)-styryl]benzene-1,3-diol	CPD-438
5-(2-phenylvinyl)benzene-1,3-diol	CPD-438
bdbm50045924	CPD-438
ccg-38399	CPD-438
lmpk13090001	CPD-438
nsc362430	CPD-438
stilbene, 3,5-dihydroxy-,  trans-	CPD-438
5-(2-phenylethenyl)-1,3-benzenediol	CPD-438
akos000276828	CPD-438
ac-7928	CPD-438
nsc-362430	CPD-438
sdccgmls-0066433.p001	CPD-438
ncgc00179033-01	CPD-438
1,3-benzenediol, 5-(2-phenylethenyl)-	CPD-438
sc-20584	CPD-438
ls-146810	CPD-438
cs-0022590	CPD-438
w2082	CPD-438
139p771	CPD-438
a815968	CPD-438
5-[(e)-2-phenylethenyl]-1,3-benzenediol	CPD-438
q7196412	CPD-438
brd-k94645280-001-02-1	CPD-438
d33b05bd-8441-4288-a247-d461c3d1f1ca	CPD-438
unii-75it683k8w component ycvprtheglpypb-votsokgwsa-n	CPD-438
plastoquinol-9	CPD-12829
plastoquinol	CPD-12829
plastoquinol a	CPD-12829
(all-e)-2,3-dimethyl-5-(3,7,11,15,19,23,27,31,35-nonamethyl-2,6,10,14,18,22,26,30,34-hexatricontanonaenyl)-1,4-benzenediol	CPD-12829
2,3-dimethyl-5-[(2e,6e,10e,14e,18e,22e,26e,30e)-3,7,11,15,19,23,27,31,35-nonamethylhexatriaconta-2,6,10,14,18,22,26,30,34-nonaen-1-yl]benzene-1,4-diol	CPD-12829
3819-09-8	CPD-12829
chebi:28026	CPD-12829
2,3-dimethyl-5-[(2e,6e,10e,14e,18e,22e,26e,30e)-3,7,11,15,19,23,27,31,35-nonamethylhexatriaconta-2,6,10,14,18,22,26,30,34-nonaenyl]benzene-1,4-diol	CPD-12829
c16695	CPD-12829
q27103458	CPD-12829
(all-e)-2,3-dimethyl-5-(3,7,11,15,19,23,27,31,35-nonamethyl-2,6,10,14,18,22,26,30,34-hexatricontan onaenyl)-1,4-benzenediol	CPD-12829
plaunotol	CPD-11423
kelnac	CPD-11423
64218-02-6	CPD-11423
plaunotolum	CPD-11423
plaunotolum [latin]	CPD-11423
cs-684	CPD-11423
plaunotol [inn:jan]	CPD-11423
18-hydroxygeranylgeraniol	CPD-11423
(e,z,e)-7-hydroxymethyl-3,11,15-trimethyl-2,6,10,14-hexadecatetraen-1-ol	CPD-11423
unii-mv715x4634	CPD-11423
chebi:32023	CPD-11423
mv715x4634	CPD-11423
(2z,6e)-2-[(3e)-4,8-dimethylnona-3,7-dien-1-yl]-6-methylocta-2,6-diene-1,8-diol	CPD-11423
(2z,6e)-2-[(3e)-4,8-dimethylnona-3,7-dienyl]-6-methylocta-2,6-diene-1,8-diol	CPD-11423
(2z,6e)-2-((3e)-4,8-dimethyl-3,7-nonadienyl)-6-methyl-2,6-octadiene-1,8-diol	CPD-11423
2,6,10,14-hexadecatetraen-1-ol, 7-(hydroxymethyl)-3,11,15-trimethyl-, (e,z,e)-	CPD-11423
kelnac (tn)	CPD-11423
(2z,6e)-2-((e)-4,8-dimethylnona-3,7-dien-1-yl)-6-methylocta-2,6-diene-1,8-diol	CPD-11423
cs 684	CPD-11423
plaunotol (jan/inn)	CPD-11423
schembl440334	CPD-11423
chembl285815	CPD-11423
2,6-octadiene-1,8-diol, 2-[(3e)-4,8-dimethyl-3,7-nonadienyl]-6-methyl-, (2z,6e)-	CPD-11423
7-hydroxymethyl-3,11,15-trimethyl-2,6,10,14-hexadecatetraen-1-ol	CPD-11423
zinc13907151	CPD-11423
lmpr0104010010	CPD-11423
2,6-octadiene-1,8-diol, 2-(4,8-dimethyl-3,7-nonadienyl)-6-methyl-, (z,e,e)-	CPD-11423
ls-74864	CPD-11423
c13273	CPD-11423
d01803	CPD-11423
q27114751	CPD-11423
2,6-octadiene-1,8-diol, 2-(4,8-dimethyl-3,7-nonadienyl)-6-methyl-, (z,e,e)- (9ci)	CPD-11423
plumbagin	CPD-4461
481-42-5	CPD-4461
plumbagine	CPD-4461
5-hydroxy-2-methyl-1,4-naphthoquinone	CPD-4461
plumbaein	CPD-4461
plumbagone	CPD-4461
5-hydroxy-2-methylnaphthalene-1,4-dione	CPD-4461
2-methyljuglone	CPD-4461
1,4-naphthalenedione, 5-hydroxy-2-methyl-	CPD-4461
5-hydroxy-2-methyl-[1,4]naphthoquinone	CPD-4461
5-hydroxy-2-methyl-1,4-naphthalenedione	CPD-4461
2-methyl-5-hydroxy-1,4-naphthoquinone	CPD-4461
unii-yas4tbq4oq	CPD-4461
nsc 236613	CPD-4461
nsc 688284	CPD-4461
ccris 6671	CPD-4461
yas4tbq4oq	CPD-4461
einecs 207-569-6	CPD-4461
brn 1870475	CPD-4461
ai3-38055	CPD-4461
chebi:8273	CPD-4461
chembl295316	CPD-4461
1,4-naphthoquinone, 5-hydroxy-2-methyl-	CPD-4461
nsc236613	CPD-4461
nsc688284	CPD-4461
st069355	CPD-4461
5-hydroxy-2-methyl-naphthalene-1,4-dione	CPD-4461
5-hydroxy-2-methyl-1,4-dihydronaphthalene-1,4-dione	CPD-4461
plumbapin	CPD-4461
sr-05000002263	CPD-4461
ophioxylin	CPD-4461
pumbagin	CPD-4461
plumbagin, 99+%	CPD-4461
rtk1	CPD-4461
5-hydroxy-2-methyl-1,4-napthoquinone	CPD-4461
plumbagin 481-42-5	CPD-4461
1, 5-hydroxy-2-methyl-	CPD-4461
schembl34186	CPD-4461
bspbio_002546	CPD-4461
4-08-00-02376 (beilstein handbook reference)	CPD-4461
plumbagin from plumbago indica	CPD-4461
spectrum1505129	CPD-4461
gtpl7003	CPD-4461
dtxsid8075413	CPD-4461
acon1_001611	CPD-4461
ctk3j2033	CPD-4461
zinc58187	CPD-4461
hms3870l13	CPD-4461
wln: l66 bv evj c1 gq	CPD-4461
hy-n1497	CPD-4461
anw-41868	CPD-4461
bdbm50012070	CPD-4461
mfcd00001682	CPD-4461
s4777	CPD-4461
sbb012388	CPD-4461
stl564479	CPD-4461
akos015969699	CPD-4461
ccg-208032	CPD-4461
ccg-208410	CPD-4461
mcule-9327502882	CPD-4461
nsc-236613	CPD-4461
nsc-688284	CPD-4461
ncgc00094567-01	CPD-4461
ncgc00094567-02	CPD-4461
ncgc00094567-03	CPD-4461
ncgc00094567-04	CPD-4461
ncgc00094567-05	CPD-4461
ncgc00094567-06	CPD-4461
ak-35295	CPD-4461
ls-95646	CPD-4461
nci60_001904	CPD-4461
ps-11338	CPD-4461
sc-45896	CPD-4461
2-methyl-5-oxidanyl-naphthalene-1,4-dione	CPD-4461
db-051524	CPD-4461
cs-0017042	CPD-4461
ft-0602795	CPD-4461
p1139	CPD-4461
5- hydroxy,2-methyl-1,4-naphtoquinone	CPD-4461
c10387	CPD-4461
k-9170	CPD-4461
a827479	CPD-4461
1,4-naphthalenedione, 5-hydroxy-2-methyl- (9ci)	CPD-4461
a1-00788	CPD-4461
q2550553	CPD-4461
sr-05000002263-2	CPD-4461
sr-05000002263-3	CPD-4461
w-202844	CPD-4461
brd-k36137799-001-02-4	CPD-4461
brd-k36137799-001-03-2	CPD-4461
podophyllotoxin glucoside	CPD-16746
podophyllotoxin 7-glucoside	CPD-16746
podophyllotoxin 7-glucopyranoside	CPD-16746
podophyllotoxin	CPD-8959
podofilox	CPD-8959
518-28-5	CPD-8959
condylox	CPD-8959
condyline	CPD-8959
wartec	CPD-8959
(-)-podophyllotoxin	CPD-8959
podophyllinic acid lactone	CPD-8959
podophyllotoxin 7	CPD-8959
warticon	CPD-8959
podophyllum	CPD-8959
podofilox [usan]	CPD-8959
ccris 565	CPD-8959
unii-l36h50f353	CPD-8959
hsdb 7238	CPD-8959
podophyllotoxin, 95%	CPD-8959
nsc24818	CPD-8959
chembl61	CPD-8959
einecs 208-250-4	CPD-8959
nsc 24818	CPD-8959
(5r,5ar,8ar,9r)-9-hydroxy-5-(3,4,5-trimethoxyphenyl)-5,8,8a,9-tetrahydrofuro[3',4':6,7]naphtho[2,3-d][1,3]dioxol-6(5ah)-one	CPD-8959
ai3-50456	CPD-8959
mls000069495	CPD-8959
chebi:50305	CPD-8959
4354-76-1	CPD-8959
podofilox (usan)	CPD-8959
nsc-24818	CPD-8959
l36h50f353	CPD-8959
(10r,11r,15r,16r)-16-hydroxy-10-(3,4,5-trimethoxyphenyl)-4,6,13-trioxatetracyclo[7.7.0.0^{3,7}.0^{11,15}]hexadeca-1(9),2,7-trien-12-one	CPD-8959
furo(3',4':6,7)naphtho(2,3-d)-1,3-dioxol-6(5ah)-one, 5,8,8a,9-tetrahydro-9-hydroxy-5-(3,4,5-trimethoxyphenyl)-, (5r-(5alpha,5abeta,8aalpha,9alpha))-	CPD-8959
ncgc00022001-05	CPD-8959
podofilm	CPD-8959
smr000059121	CPD-8959
dsstox_cid_25645	CPD-8959
dsstox_rid_81023	CPD-8959
dsstox_gsid_45645	CPD-8959
(5r,5ar,8ar,9r)-5,8,8a,9-tetrahydro-9-hydroxy-5-(3,4,5-trimethoxyphenyl)furo(3',4':6,7)naphtho(2,3-d)-1,3-dioxol-6(5ah)-one	CPD-8959
(5r,5ar,8ar,9r)-5-hydroxy-9-(3,4,5-trimethoxyphenyl)-5a,6,8a,9-tetrahydro-5h-isobenzofuro[5,6-f][1,3]benzodioxol-8-one	CPD-8959
podocon-25	CPD-8959
podophilox	CPD-8959
